省市代碼,縣市代碼,鄉鎮市區代碼,村里代碼,村里名
68,000,120,024,草新里
68,000,130,001,三民里
68,000,130,002,澤仁里
68,000,130,003,義盛里
68,000,130,004,霞雲里
68,000,130,005,長興里
68,000,130,006,三光里
68,000,130,007,奎輝里
68,000,130,008,華陵里
68,000,130,009,羅浮里
68,000,130,010,高義里
66,000,010,001,繼光里
66,000,010,002,大墩里
66,000,010,003,綠川里
66,000,010,004,公園里
66,000,010,005,光復里
66,000,010,006,柳川里
66,000,010,007,大誠里
66,000,010,008,中華里
66,000,020,001,新庄里
66,000,020,002,振興里
66,000,020,003,東橋里
66,000,020,004,東興里
66,000,020,005,干城里
66,000,020,006,泉源里
66,000,020,007,旱溪里
66,000,020,008,樂成里
66,000,020,009,東門里
66,000,020,010,十甲里
66,000,020,011,東南里
66,000,020,012,東勢里
66,000,020,013,合作里
66,000,020,014,富台里
66,000,020,015,富仁里
66,000,020,016,東信里
66,000,020,017,東英里
66,000,030,001,城隍里
66,000,030,002,國光里
66,000,030,003,南門里
66,000,030,004,德義里
66,000,030,005,積善里
66,000,030,006,江川里
66,000,030,007,新榮里
66,000,030,008,福興里
66,000,030,009,福平里
66,000,030,010,和平里
66,000,030,011,永興里
66,000,030,012,樹義里
66,000,030,013,樹德里
66,000,030,014,西川里
66,000,030,015,長春里
66,000,030,016,長榮里
66,000,030,017,福順里
66,000,030,018,平和里
66,000,030,019,南和里
66,000,030,020,永和里
66,000,030,021,工學里
66,000,030,022,崇倫里
66,000,040,001,民生里
66,000,040,002,利民里
66,000,040,003,三民里
66,000,040,004,東昇里
66,000,040,005,廣民里
66,000,040,006,平和里
66,000,040,007,公民里
66,000,040,008,藍興里
66,000,040,009,公舘里
66,000,040,010,和龍里
66,000,040,011,民龍里
66,000,040,012,後龍里
66,000,040,013,安龍里
66,000,040,014,吉龍里
66,000,040,015,昇平里
66,000,040,016,忠明里
66,000,040,017,公正里
66,000,040,018,土庫里
66,000,040,019,忠誠里
66,000,040,020,公益里
66,000,040,021,中興里
66,000,040,022,公平里
66,000,040,023,公德里
66,000,040,024,双龍里
66,000,040,025,大忠里
66,000,050,001,光大里
66,000,050,002,文莊里
66,000,050,003,五常里
66,000,050,004,新興里
66,000,050,005,新北里
66,000,050,006,樂英里
66,000,050,007,錦村里
66,000,050,008,建成里
66,000,050,009,錦洲里
66,000,050,010,金華里
66,000,050,011,金龍里
66,000,050,012,邱厝里
66,000,050,013,建興里
66,000,050,014,頂厝里
66,000,050,015,賴厝里
66,000,050,016,賴村里
66,000,050,017,育德里
66,000,050,018,淡溝里
66,000,050,019,中達里
66,000,050,020,錦祥里
66,000,050,021,健行里
66,000,050,022,明德里
66,000,050,023,長青里
66,000,050,024,賴明里
66,000,050,025,賴興里
66,000,050,026,中正里
66,000,050,027,六合里
66,000,050,028,大湖里
66,000,050,029,錦平里
66,000,050,030,建德里
66,000,050,031,崇德里
66,000,050,032,賴旺里
66,000,050,033,明新里
66,000,050,034,立人里
66,000,050,035,梅川里
66,000,050,036,賴福里
66,000,060,001,西安里
66,000,060,002,西墩里
66,000,060,003,潮洋里
66,000,060,004,龍潭里
66,000,060,005,惠來里
66,000,060,006,上石里
66,000,060,007,逢甲里
66,000,060,008,鵬程里
66,000,060,009,何安里
66,000,060,010,何厝里
66,000,060,011,大河里
66,000,060,012,大石里
66,000,060,013,大福里
66,000,060,014,大鵬里
66,000,060,015,港尾里
66,000,060,016,廣福里
66,000,060,017,林厝里
66,000,060,018,永安里
66,000,060,019,福安里
66,000,060,020,協和里
66,000,060,021,何仁里
66,000,060,022,何德里
66,000,060,023,何源里
66,000,060,024,西平里
66,000,060,025,何南里
66,000,060,026,至善里
66,000,060,027,上安里
66,000,060,028,上德里
66,000,060,029,逢福里
66,000,060,030,何明里
66,000,060,031,何成里
66,000,060,032,何福里
66,000,060,033,福和里
66,000,060,034,福中里
66,000,060,035,福恩里
66,000,060,036,福聯里
66,000,060,037,福瑞里
66,000,060,038,福林里
66,000,060,039,福雅里
66,000,070,001,南屯里
66,000,070,002,豐樂里
66,000,070,003,楓樹里
66,000,070,004,中和里
66,000,070,005,春社里
66,000,070,006,春安里
66,000,070,007,文山里
66,000,070,008,新生里
66,000,070,009,永定里
66,000,070,010,三厝里
66,000,070,011,溝墘里
66,000,070,012,田心里
66,000,070,013,黎明里
66,000,070,014,鎮平里
66,000,070,015,大同里
66,000,070,016,文心里
66,000,070,017,同心里
66,000,070,018,向心里
66,000,070,019,大誠里
66,000,070,020,大興里
66,000,070,021,大業里
66,000,070,022,惠中里
66,000,070,023,寶山里
66,000,070,024,三和里
66,000,070,025,三義里
66,000,080,001,北興里
66,000,080,002,北屯里
66,000,080,003,三光里
66,000,080,004,平田里
66,000,080,005,平和里
66,000,080,006,東光里
66,000,080,007,舊社里
66,000,080,008,水景里
66,000,080,009,軍功里
66,000,080,010,和平里
66,000,080,011,東山里
66,000,080,012,民政里
66,000,080,013,廍子里
66,000,080,014,大坑里
66,000,080,015,民德里
66,000,080,016,松竹里
66,000,080,017,仁和里
66,000,080,018,仁美里
66,000,080,019,四民里
66,000,080,020,后庄里
66,000,080,021,同榮里
66,000,080,022,仁愛里
66,000,080,023,水湳里
66,000,080,024,陳平里
66,000,080,025,新平里
66,000,080,026,平安里
66,000,080,027,平順里
66,000,080,028,平德里
66,000,080,029,松安里
66,000,080,030,松茂里
66,000,080,031,大德里
66,000,080,032,松強里
66,000,080,033,松勇里
66,000,080,034,北京里
66,000,080,035,平心里
66,000,080,036,平福里
66,000,080,037,松和里
66,000,080,038,平陽里
66,000,080,039,平興里
66,000,080,040,平昌里
66,000,080,041,三和里
66,000,080,042,忠平里
66,000,090,001,豐原里
66,000,090,002,頂街里
66,000,090,003,中山里
66,000,090,004,豐榮里
66,000,090,005,下街里
66,000,090,006,富春里
66,000,090,007,葫蘆里
66,000,090,008,豐西里
66,000,090,009,西安里
66,000,090,010,西勢里
66,000,090,011,東勢里
66,000,090,012,民生里
66,000,090,013,大湳里
66,000,090,014,北湳里
66,000,090,015,東湳里
66,000,090,016,西湳里
66,000,090,017,圳寮里
66,000,090,018,豐圳里
66,000,090,019,社皮里
66,000,090,020,三村里
66,000,090,021,中興里
66,000,090,022,田心里
66,000,090,023,豐田里
66,000,090,024,鎌村里
66,000,090,025,南陽里
66,000,090,026,陽明里
66,000,090,027,北陽里
66,000,090,028,中陽里
66,000,090,029,東陽里
66,000,090,030,南村里
66,000,090,031,南田里
66,000,090,032,南嵩里
66,000,090,033,翁明里
66,000,090,034,翁子里
66,000,090,035,翁社里
66,000,090,036,朴子里
66,000,100,001,北興里
66,000,100,002,中寧里
66,000,100,003,東安里
66,000,100,004,南平里
66,000,100,005,延平里
66,000,100,006,上新里
66,000,100,007,廣興里
66,000,100,008,泰昌里
66,000,100,009,中嵙里
66,000,100,010,福隆里
66,000,100,011,隆興里
66,000,100,012,新盛里
66,000,100,013,詒福里
66,000,100,014,上城里
66,000,100,015,下城里
66,000,100,016,慶東里
66,000,100,017,慶福里
66,000,100,018,東新里
66,000,100,019,粵寧里
66,000,100,020,下新里
66,000,100,021,興隆里
66,000,100,022,茂興里
66,000,100,023,泰興里
66,000,100,024,埤頭里
66,000,100,025,明正里
66,000,110,001,朝陽里
66,000,110,002,大甲里
66,000,110,003,順天里
66,000,110,004,孔門里
66,000,110,005,平安里
66,000,110,006,庄美里
66,000,110,007,新美里
66,000,110,008,岷山里
66,000,110,009,中山里
66,000,110,010,南陽里
66,000,110,011,薰風里
66,000,110,012,義和里
66,000,110,013,武陵里
66,000,110,014,文曲里
66,000,110,015,武曲里
66,000,110,016,文武里
66,000,110,017,奉化里
66,000,110,018,德化里
66,000,110,019,江南里
66,000,110,020,頂店里
66,000,110,021,太白里
66,000,110,022,孟春里
66,000,110,023,幸福里
66,000,110,024,日南里
66,000,110,025,龍泉里
66,000,110,026,西岐里
66,000,110,027,銅安里
66,000,110,028,福德里
66,000,110,029,建興里
66,000,120,001,鰲峰里
66,000,120,002,靈泉里
66,000,120,003,清水里
66,000,120,004,文昌里
66,000,120,005,南寧里
66,000,120,006,西寧里
66,000,120,007,北寧里
66,000,120,008,中興里
66,000,120,009,西社里
66,000,120,010,南社里
66,000,120,011,裕嘉里
66,000,120,012,臨江里
66,000,120,013,秀水里
66,000,120,014,武鹿里
66,000,120,015,海濱里
66,000,120,016,槺榔里
66,000,120,017,中社里
66,000,120,018,高西里
66,000,120,019,高南里
66,000,120,020,高東里
66,000,120,021,高北里
66,000,120,022,高美里
66,000,120,023,國姓里
66,000,120,024,菁埔里
66,000,120,025,頂湳里
66,000,120,026,田寮里
66,000,120,027,橋頭里
66,000,120,028,下湳里
66,000,120,029,東山里
66,000,120,030,楊厝里
66,000,120,031,海風里
66,000,120,032,吳厝里
66,000,130,001,居仁里
66,000,130,002,洛泉里
66,000,130,003,沙鹿里
66,000,130,004,美仁里
66,000,130,005,興仁里
66,000,130,006,斗抵里
66,000,130,007,鹿峰里
66,000,130,008,鹿寮里
66,000,130,009,竹林里
66,000,130,010,犁分里
66,000,130,011,北勢里
66,000,130,012,福興里
66,000,130,013,晉江里
66,000,130,014,六路里
66,000,130,015,南勢里
66,000,130,016,埔子里
66,000,130,017,公明里
66,000,130,018,清泉里
66,000,130,019,西勢里
66,000,130,020,興安里
66,000,130,021,三鹿里
66,000,140,001,頂寮里
66,000,140,002,下寮里
66,000,140,003,中正里
66,000,140,004,中和里
66,000,140,005,文化里
66,000,140,006,安仁里
66,000,140,007,草湳里
66,000,140,008,南簡里
66,000,140,009,福德里
66,000,140,010,大庄里
66,000,140,011,大村里
66,000,140,012,興農里
66,000,140,013,永寧里
66,000,140,014,永安里
66,000,150,001,廣福里
66,000,150,002,仁里里
66,000,150,003,義里里
66,000,150,004,后里里
66,000,150,005,厚里里
66,000,150,006,墩東里
66,000,150,007,墩西里
66,000,150,008,墩南里
66,000,150,009,墩北里
66,000,150,010,中和里
66,000,150,011,舊社里
66,000,150,012,聯合里
66,000,150,013,太平里
66,000,150,014,眉山里
66,000,150,015,泰安里
66,000,150,016,公館里
66,000,150,017,月眉里
66,000,150,018,義德里
66,000,160,001,神岡里
66,000,160,002,庄前里
66,000,160,003,北庄里
66,000,160,004,庄後里
66,000,160,005,社口里
66,000,160,006,社南里
66,000,160,007,三角里
66,000,160,008,岸裡里
66,000,160,009,大社里
66,000,160,010,豐洲里
66,000,160,011,神洲里
66,000,160,012,溪洲里
66,000,160,013,圳前里
66,000,160,014,新庄里
66,000,160,015,圳堵里
66,000,160,016,山皮里
66,000,170,001,潭陽里
66,000,170,002,潭秀里
66,000,170,003,潭北里
66,000,170,004,福仁里
66,000,170,005,頭家里
66,000,170,006,甘蔗里
66,000,170,007,東寶里
66,000,170,008,大富里
66,000,170,009,大豐里
66,000,170,010,栗林里
66,000,170,011,嘉仁里
66,000,170,012,新田里
66,000,170,013,聚興里
66,000,170,014,頭家東里
66,000,170,015,家興里
66,000,170,016,家福里
66,000,180,001,大雅里
66,000,180,002,員林里
66,000,180,003,六寶里
66,000,180,004,秀山里
66,000,180,005,忠義里
66,000,180,006,橫山里
66,000,180,007,三和里
66,000,180,008,西寶里
66,000,180,009,上楓里
66,000,180,010,二和里
66,000,180,011,四德里
66,000,180,012,上雅里
66,000,180,013,文雅里
66,000,180,014,大楓里
66,000,180,015,雅楓里
66,000,190,001,新社里
66,000,190,002,復盛里
66,000,190,003,中正里
66,000,190,004,月湖里
66,000,190,005,崑山里
66,000,190,006,大南里
66,000,190,007,永源里
66,000,190,008,中興里
66,000,190,009,協成里
66,000,190,010,東興里
66,000,190,011,慶西里
66,000,190,012,中和里
66,000,190,013,福興里
66,000,200,001,石岡里
66,000,200,002,萬安里
66,000,200,003,九房里
66,000,200,004,金星里
66,000,200,005,龍興里
66,000,200,006,萬興里
66,000,200,007,梅子里
66,000,200,008,土牛里
66,000,200,009,德興里
66,000,200,010,和盛里
66,000,210,001,永豐里
66,000,210,002,六分里
66,000,210,003,三崁里
66,000,210,004,大同里
66,000,210,005,水美里
66,000,210,006,大東里
66,000,210,007,馬鳴里
66,000,210,008,中山里
66,000,210,009,鐵山里
66,000,210,010,土城里
66,000,210,011,廍子里
66,000,220,001,南埔里
66,000,220,002,南庄里
66,000,220,003,中庄里
66,000,220,004,龜殼里
66,000,220,005,福興里
66,000,220,006,東安里
66,000,220,007,頂安里
66,000,220,008,永安里
66,000,220,009,福住里
66,000,220,010,海墘里
66,000,220,011,西安里
66,000,220,012,松雅里
66,000,230,001,烏日里
66,000,230,002,湖日里
66,000,230,003,三和里
66,000,230,004,榮泉里
66,000,230,005,學田里
66,000,230,006,九德里
66,000,230,007,仁德里
66,000,230,008,前竹里
66,000,230,009,五光里
66,000,230,010,光明里
66,000,230,011,東園里
66,000,230,012,溪埧里
66,000,230,013,螺潭里
66,000,230,014,北里里
66,000,230,015,南里里
66,000,230,016,溪尾里
66,000,240,001,王田里
66,000,240,002,中和里
66,000,240,003,福山里
66,000,240,004,營埔里
66,000,240,005,社腳里
66,000,240,006,新興里
66,000,240,007,大東里
66,000,240,008,大肚里
66,000,240,009,永和里
66,000,240,010,磺溪里
66,000,240,011,永順里
66,000,240,012,成功里
66,000,240,013,山陽里
66,000,240,014,頂街里
66,000,240,015,瑞井里
66,000,240,016,蔗廍里
66,000,240,017,自強里
66,000,250,001,竹坑里
66,000,250,002,龍東里
66,000,250,003,龍西里
66,000,250,004,田中里
66,000,250,005,福田里
66,000,250,006,麗水里
66,000,250,007,龍津里
66,000,250,008,三德里
66,000,250,009,忠和里
66,000,250,010,山腳里
66,000,250,011,龍泉里
66,000,250,012,龍崗里
66,000,250,013,新庄里
66,000,250,014,南寮里
66,000,250,015,新東里
66,000,250,016,東海里
66,000,260,001,桐林里
66,000,260,002,吉峰里
66,000,260,003,甲寅里
66,000,260,004,本鄉里
66,000,260,005,中正里
66,000,260,006,錦榮里
66,000,260,007,萊園里
66,000,260,008,本堂里
66,000,260,009,坑口里
66,000,260,010,北柳里
66,000,260,011,南柳里
66,000,260,012,四德里
66,000,260,013,五福里
66,000,260,014,萬豐里
66,000,260,015,舊正里
66,000,260,016,峰谷里
66,000,260,017,六股里
66,000,260,018,丁台里
66,000,260,019,北勢里
66,000,260,020,南勢里
66,000,270,001,太平里
66,000,270,002,長億里
66,000,270,003,中平里
66,000,270,004,中興里
66,000,270,005,建國里
66,000,270,006,東平里
66,000,270,007,宜欣里
66,000,270,008,中山里
66,000,270,009,坪林里
66,000,270,010,光華里
66,000,270,011,新坪里
66,000,270,012,新光里
66,000,270,013,新福里
66,000,270,014,頭汴里
66,000,270,015,東汴里
66,000,270,016,興隆里
66,000,270,017,光隆里
66,000,270,018,德隆里
66,000,270,019,黃竹里
66,000,270,020,永成里
66,000,270,021,永平里
66,000,270,022,成功里
66,000,270,023,東和里
66,000,270,024,中政里
66,000,270,025,平安里
66,000,270,026,建興里
66,000,270,027,新興里
66,000,270,028,新高里
66,000,270,029,新吉里
66,000,270,030,新城里
66,000,270,031,宜佳里
66,000,270,032,宜昌里
66,000,270,033,光明里
66,000,270,034,豐年里
66,000,270,035,大興里
66,000,270,036,勤益里
66,000,270,037,聖和里
66,000,270,038,福隆里
66,000,270,039,永隆里
66,000,280,001,大里里
66,000,280,002,新里里
66,000,280,003,樹王里
66,000,280,004,東興里
66,000,280,005,祥興里
66,000,280,006,日新里
66,000,280,007,西榮里
66,000,280,008,內新里
66,000,280,009,東昇里
66,000,280,010,立仁里
66,000,280,011,新仁里
66,000,280,012,大元里
66,000,280,013,夏田里
66,000,280,014,仁化里
66,000,280,015,健民里
66,000,280,016,塗城里
66,000,280,017,瑞城里
66,000,280,018,金城里
66,000,280,019,東湖里
66,000,280,020,西湖里
66,000,280,021,國光里
66,000,280,022,大明里
66,000,280,023,永隆里
66,000,280,024,長榮里
66,000,280,025,中新里
66,000,280,026,立德里
66,000,280,027,仁德里
66,000,290,001,南勢里
66,000,290,002,天輪里
66,000,290,003,博愛里
66,000,290,004,中坑里
66,000,290,005,自由里
66,000,290,006,達觀里
66,000,290,007,梨山里
66,000,290,008,平等里
67,000,010,001,忠政里
67,000,010,002,民權里
67,000,010,003,三仙里
67,000,010,007,大宏里
67,000,010,008,王公里
67,000,010,009,中營里
67,000,010,010,土庫里
67,000,010,012,南興里
67,000,010,013,興業里
67,000,010,014,民生里
67,000,010,015,民榮里
67,000,010,016,埤寮里
67,000,010,017,護鎮里
67,000,010,018,太南里
67,000,010,019,太北里
67,000,010,020,南紙里
67,000,010,021,嘉芳里
67,000,010,025,五興里
67,000,010,026,姑爺里
67,000,010,027,新北里
67,000,010,028,新南里
67,000,010,029,新東里
67,000,010,030,永平里
67,000,020,001,水秀里
67,000,020,008,橋南里
67,000,020,010,汫水里
67,000,020,011,岸內里
67,000,020,014,歡雅里
67,000,020,026,津城里
67,000,020,027,月港里
67,000,020,028,三明里
67,000,020,029,義中里
67,000,020,030,文昌里
67,000,020,031,竹林里
67,000,020,032,三和里
67,000,020,033,坔頭港里
67,000,030,001,白河里
67,000,030,002,永安里
67,000,030,003,外角里
67,000,030,004,庄內里
67,000,030,005,秀祐里
67,000,030,006,河東里
67,000,030,007,虎山里
67,000,030,008,大林里
67,000,030,009,崁頭里
67,000,030,010,六溪里
67,000,030,011,仙草里
67,000,030,012,關嶺里
67,000,030,014,大竹里
67,000,030,018,竹門里
67,000,030,019,崎內里
67,000,030,020,昇安里
67,000,030,021,汴頭里
67,000,030,022,內角里
67,000,030,025,詔豐里
67,000,030,026,廣蓮里
67,000,030,027,馬稠後里
67,000,040,001,士林里
67,000,040,002,光福里
67,000,040,003,中埕里
67,000,040,004,東昇里
67,000,040,005,八翁里
67,000,040,006,人和里
67,000,040,007,太康里
67,000,040,008,重溪里
67,000,040,009,篤農里
67,000,040,010,大農里
67,000,040,011,神農里
67,000,040,012,果毅里
67,000,040,013,旭山里
67,000,050,001,後壁里
67,000,050,002,侯伯里
67,000,050,003,嘉苳里
67,000,050,004,土溝里
67,000,050,010,竹新里
67,000,050,011,新東里
67,000,050,012,頂安里
67,000,050,013,長安里
67,000,050,014,福安里
67,000,050,018,菁寮里
67,000,050,019,新嘉里
67,000,050,022,長短樹里
67,000,050,023,上茄苳里
67,000,050,024,菁豐里
67,000,060,001,東山里
67,000,060,002,東中里
67,000,060,003,東正里
67,000,060,004,三榮里
67,000,060,005,大客里
67,000,060,006,科里里
67,000,060,007,東河里
67,000,060,008,南溪里
67,000,060,009,水雲里
67,000,060,010,林安里
67,000,060,011,東原里
67,000,060,012,嶺南里
67,000,060,013,南勢里
67,000,060,014,青山里
67,000,060,015,高原里
67,000,060,016,聖賢里
67,000,070,003,東角里
67,000,070,004,晋江里
67,000,070,005,巷口里
67,000,070,006,中興里
67,000,070,007,興農里
67,000,070,009,油車里
67,000,070,010,北勢里
67,000,070,011,大埕里
67,000,070,014,南勢里
67,000,070,015,寮廍里
67,000,070,017,埤頭里
67,000,070,019,海埔里
67,000,070,021,港尾里
67,000,070,022,麻口里
67,000,070,024,安業里
67,000,070,028,安正里
67,000,070,030,新興里
67,000,070,031,謝厝寮里
67,000,070,032,井東里
67,000,070,033,清水里
67,000,080,001,下營里
67,000,080,002,仁里里
67,000,080,003,宅內里
67,000,080,004,後街里
67,000,080,005,新興里
67,000,080,006,營前里
67,000,080,011,開化里
67,000,080,012,西連里
67,000,080,013,賀建里
67,000,080,016,茅營里
67,000,080,017,大吉里
67,000,080,018,紅甲里
67,000,090,001,六甲里
67,000,090,002,甲東里
67,000,090,003,甲南里
67,000,090,005,七甲里
67,000,090,006,二甲里
67,000,090,007,水林里
67,000,090,008,中社里
67,000,090,009,龜港里
67,000,090,010,菁埔里
67,000,090,011,王爺里
67,000,090,012,大丘里
67,000,100,001,官田里
67,000,100,002,二鎮里
67,000,100,005,大崎里
67,000,100,006,隆田里
67,000,100,007,隆本里
67,000,100,008,南廍里
67,000,100,013,社子里
67,000,100,014,烏山頭里
67,000,100,015,渡拔里
67,000,100,016,東西庄里
67,000,110,001,石湖里
67,000,110,002,石林里
67,000,110,003,石城里
67,000,110,004,內江里
67,000,110,005,大內里
67,000,110,006,內郭里
67,000,110,007,頭社里
67,000,110,008,環湖里
67,000,110,009,二溪里
67,000,110,010,曲溪里
67,000,120,001,東寧里
67,000,120,002,忠仁里
67,000,120,003,鎮山里
67,000,120,004,建南里
67,000,120,005,安西里
67,000,120,006,六安里
67,000,120,007,佳化里
67,000,120,012,海澄里
67,000,120,019,民安里
67,000,120,020,子龍里
67,000,120,022,營溪里
67,000,120,023,文新里
67,000,120,024,佳興里
67,000,120,025,下營里
67,000,120,026,塭內里
67,000,120,027,南勢里
67,000,130,001,仁得里
67,000,130,002,新榮里
67,000,130,003,光華里
67,000,130,004,宅港里
67,000,130,005,慈福里
67,000,130,006,秀昌里
67,000,130,007,明宜里
67,000,130,008,豐和里
67,000,130,009,平和里
67,000,130,010,新達里
67,000,130,011,大灣里
67,000,130,012,三慶里
67,000,130,013,中洲里
67,000,140,001,西港里
67,000,140,002,南海里
67,000,140,003,港東里
67,000,140,004,檨林里
67,000,140,005,後營里
67,000,140,006,營西里
67,000,140,007,金砂里
67,000,140,008,劉厝里
67,000,140,009,竹林里
67,000,140,010,永樂里
67,000,140,011,新復里
67,000,140,012,慶安里
67,000,150,001,後港里
67,000,150,002,大潭里
67,000,150,004,篤加里
67,000,150,005,頂山里
67,000,150,006,西寮里
67,000,150,007,塩埕里
67,000,150,008,龍山里
67,000,150,009,溪南里
67,000,150,010,七股里
67,000,150,011,玉成里
67,000,150,012,大埕里
67,000,150,015,樹林里
67,000,150,017,中寮里
67,000,150,018,竹橋里
67,000,150,019,義合里
67,000,150,021,永吉里
67,000,150,022,三股里
67,000,150,023,十份里
67,000,160,001,長榮里
67,000,160,013,玉山里
67,000,160,014,廣山里
67,000,160,015,長沙里
67,000,160,016,平沙里
67,000,160,017,鯤鯓里
67,000,160,018,鯤溟里
67,000,160,019,巷埔里
67,000,160,020,西甲里
67,000,160,021,忠嘉里
67,000,160,022,苓仔寮里
67,000,160,023,將軍里
67,000,170,001,保吉里
67,000,170,002,雙春里
67,000,170,005,北門里
67,000,170,006,錦湖里
67,000,170,007,三光里
67,000,170,009,玉港里
67,000,170,011,慈安里
67,000,170,013,永隆里
67,000,170,014,蚵寮里
67,000,170,015,文山里
67,000,180,001,武安里
67,000,180,002,東榮里
67,000,180,003,護國里
67,000,180,004,太平里
67,000,180,009,協興里
67,000,180,010,唪口里
67,000,180,011,北勢里
67,000,180,012,豐榮里
67,000,180,013,全興里
67,000,180,014,崙頂里
67,000,180,015,知義里
67,000,180,016,山脚里
67,000,180,017,大坑里
67,000,180,018,𦰡拔里
67,000,180,019,羊林里
67,000,180,020,礁坑里
67,000,190,001,東關里
67,000,190,002,坐駕里
67,000,190,003,光文里
67,000,190,004,文昌里
67,000,190,005,南關里
67,000,190,008,文正里
67,000,190,009,胡家里
67,000,190,010,胡厝里
67,000,190,011,什乃里
67,000,190,012,溪美里
67,000,190,013,六分里
67,000,190,014,六德里
67,000,190,015,田寮里
67,000,190,018,牛庄里
67,000,190,019,嘉北里
67,000,190,020,嘉南里
67,000,190,021,小新里
67,000,190,022,頂街里
67,000,190,023,昌隆里
67,000,190,024,蓮潭里
67,000,200,001,新市里
67,000,200,002,新和里
67,000,200,003,社內里
67,000,200,004,大洲里
67,000,200,005,豐華里
67,000,200,006,三舍里
67,000,200,007,大營里
67,000,200,008,大社里
67,000,200,009,潭頂里
67,000,200,010,港墘里
67,000,200,011,永就里
67,000,210,001,蘇林里
67,000,210,002,蘇厝里
67,000,210,003,安定里
67,000,210,004,安加里
67,000,210,006,港尾里
67,000,210,007,中榮里
67,000,210,008,港口里
67,000,210,009,港南里
67,000,210,012,中沙里
67,000,210,013,新吉里
67,000,210,014,海寮里
67,000,210,017,文科里
67,000,210,018,嘉同里
67,000,220,001,明和里
67,000,220,002,南洲里
67,000,220,003,山上里
67,000,220,004,新莊里
67,000,220,005,玉峯里
67,000,220,006,平陽里
67,000,220,007,豐德里
67,000,230,001,玉井里
67,000,230,002,玉田里
67,000,230,003,中正里
67,000,230,004,竹圍里
67,000,230,005,沙田里
67,000,230,006,三埔里
67,000,230,007,三和里
67,000,230,008,望明里
67,000,230,009,層林里
67,000,230,010,豐里里
67,000,240,001,楠西里
67,000,240,002,灣丘里
67,000,240,003,密枝里
67,000,240,004,照興里
67,000,240,005,鹿田里
67,000,240,006,龜丹里
67,000,240,007,東勢里
67,000,250,001,南化里
67,000,250,002,小崙里
67,000,250,003,中坑里
67,000,250,004,北平里
67,000,250,005,東和里
67,000,250,006,西埔里
67,000,250,007,北寮里
67,000,250,008,玉山里
67,000,250,009,關山里
67,000,260,001,光和里
67,000,260,002,榮和里
67,000,260,003,左鎮里
67,000,260,004,中正里
67,000,260,005,睦光里
67,000,260,006,內庄里
67,000,260,007,澄山里
67,000,260,008,岡林里
67,000,260,009,草山里
67,000,260,010,二寮里
67,000,270,001,太子里
67,000,270,002,土庫里
67,000,270,003,一甲里
67,000,270,004,仁德里
67,000,270,005,仁義里
67,000,270,006,新田里
67,000,270,007,後壁里
67,000,270,008,上崙里
67,000,270,011,保安里
67,000,270,012,成功里
67,000,270,013,仁和里
67,000,270,014,仁愛里
67,000,270,015,二行里
67,000,270,016,大甲里
67,000,270,017,中洲里
67,000,270,019,文賢里
67,000,280,001,南保里
67,000,280,002,六甲里
67,000,280,003,歸仁里
67,000,280,004,後市里
67,000,280,005,辜厝里
67,000,280,006,許厝里
67,000,280,007,看西里
67,000,280,008,看東里
67,000,280,009,崙頂里
67,000,280,010,沙崙里
67,000,280,011,大潭里
67,000,280,012,武東里
67,000,280,013,八甲里
67,000,280,014,七甲里
67,000,280,015,媽廟里
67,000,280,016,西埔里
67,000,280,017,大廟里
67,000,280,018,南興里
67,000,280,019,新厝里
67,000,280,020,歸南里
67,000,280,021,文化里
67,000,290,001,關廟里
67,000,290,002,山西里
67,000,290,003,香洋里
67,000,290,004,北勢里
67,000,290,005,新埔里
67,000,290,006,新光里
67,000,290,007,五甲里
67,000,290,008,東勢里
67,000,290,009,松腳里
67,000,290,012,深坑里
67,000,290,013,布袋里
67,000,290,016,埤頭里
67,000,290,017,下湖里
67,000,290,018,花園里
67,000,290,019,南雄里
67,000,300,001,崎頂里
67,000,300,002,土崎里
67,000,300,003,中坑里
67,000,300,004,楠坑里
67,000,300,005,牛埔里
67,000,300,006,大坪里
67,000,300,007,龍船里
67,000,300,008,石𥕢里
67,000,310,001,五王里
67,000,310,002,網寮里
67,000,310,003,永康里
67,000,310,004,埔園里
67,000,310,005,大橋里
67,000,310,006,王行里
67,000,310,007,烏竹里
67,000,310,008,蔦松里
67,000,310,009,三民里
67,000,310,010,塩行里
67,000,310,011,甲頂里
67,000,310,012,大灣里
67,000,310,013,東灣里
67,000,310,014,西灣里
67,000,310,015,南灣里
67,000,310,016,崑山里
67,000,310,017,北灣里
67,000,310,018,新樹里
67,000,310,019,復興里
67,000,310,020,復國里
67,000,310,021,建國里
67,000,310,022,神洲里
67,000,310,023,西勢里
67,000,310,024,成功里
67,000,310,025,中興里
67,000,310,026,勝利里
67,000,310,027,龍潭里
67,000,310,028,光復里
67,000,310,029,塩洲里
67,000,310,030,二王里
67,000,310,031,六合里
67,000,310,032,三合里
67,000,310,033,東橋里
67,000,310,034,安康里
67,000,310,035,西橋里
67,000,310,036,尚頂里
67,000,310,037,復華里
67,000,310,038,正強里
67,000,310,039,中華里
67,000,310,040,北興里
67,000,310,041,龍埔里
67,000,310,042,永明里
67,000,310,043,塩興里
67,000,320,001,富裕里
67,000,320,002,裕農里
67,000,320,003,大智里
67,000,320,004,崇學里
67,000,320,005,泉南里
67,000,320,006,仁和里
